sessionNo|startHour|startWeekday|duration|cCount|cMinPrice|cMaxPrice|cSumPrice|bCount|bMinPrice|bMaxPrice|bSumPrice|bStep|onlineStatus|availability|customerNo|maxVal|customerScore|accountLifetime|payments|age|address|lastOrder|order
430|7|5|2993.568|69|11.98|89.95|3150.24|2|19.99|64.99|84.98|1|y|completely orderable|192|500|428|8|7|24|1|53|y
430|7|5|4868.757|111|11.98|129.99|4988.39|3|19.99|64.99|114.97|?|?|?|192|500|428|8|7|24|1|53|y
430|7|5|4875.632|111|11.98|129.99|4988.39|3|19.99|64.99|114.97|?|y|completely orderable|192|500|428|8|7|24|1|53|y
430|7|5|4916.347|114|11.98|129.99|5183.36|3|19.99|64.99|114.97|1|y|completely orderable|192|500|428|8|7|24|1|53|y
430|7|5|4937.71|114|11.98|129.99|5183.36|3|19.99|64.99|114.97|?|y|completely orderable|192|500|428|8|7|24|1|53|y
430|7|5|4945.215|114|11.98|129.99|5183.36|3|19.99|64.99|114.97|3|y|completely orderable|192|500|428|8|7|24|1|53|y
430|7|5|4966.409|114|11.98|129.99|5183.36|3|19.99|64.99|114.97|?|y|completely orderable|192|500|428|8|7|24|1|53|y
431|7|5|41.042|5|24.99|24.99|124.95|1|24.99|24.99|24.99|?|?|?|193|1600|518|55|20|33|1|36|y
431|7|5|1153.237|17|6.0|89.95|523.85|1|24.99|24.99|24.99|1|y|completely orderable|193|1600|518|55|20|33|1|36|y
431|7|5|1164.958|17|6.0|89.95|523.85|1|24.99|24.99|24.99|2|y|completely orderable|193|1600|518|55|20|33|1|36|y
431|7|5|1204.877|17|6.0|89.95|523.85|1|24.99|24.99|24.99|3|y|completely orderable|193|1600|518|55|20|33|1|36|y
431|7|5|1221.422|17|6.0|89.95|523.85|1|24.99|24.99|24.99|4|y|completely orderable|193|1600|518|55|20|33|1|36|y
431|7|5|1228.803|17|6.0|89.95|523.85|1|24.99|24.99|24.99|5|y|completely orderable|193|1600|518|55|20|33|1|36|y
432|7|5|0.0|1|99.99|99.99|99.99|1|99.99|99.99|99.99|?|?|?|?|?|?|?|?|?|?|?|n
432|7|5|0.0|2|99.99|169.0|268.99|2|99.99|169.0|268.99|?|?|?|?|?|?|?|?|?|?|?|n
432|7|5|0.0|3|99.99|169.0|398.98|3|99.99|169.0|398.98|?|?|?|?|?|?|?|?|?|?|?|n
433|7|5|52.487|4|29.99|29.99|119.96|1|29.99|29.99|29.99|?|?|?|194|3000|556|72|11|38|2|21|y
433|7|5|94.166|7|29.99|29.99|209.93|2|29.99|29.99|59.98|?|?|?|194|3000|556|72|11|38|2|21|y
433|7|5|259.58|15|14.99|49.95|402.81|3|14.99|29.99|74.97|?|?|?|194|3000|556|72|11|38|2|21|y
433|7|5|304.004|18|12.99|49.95|441.78|4|12.99|29.99|87.96|?|?|?|194|3000|556|72|11|38|2|21|y
433|7|5|320.399|18|12.99|49.95|441.78|4|12.99|29.99|87.96|1|y|mainly orderable|194|3000|556|72|11|38|2|21|y
433|7|5|382.37|18|12.99|49.95|441.78|4|12.99|29.99|87.96|1|y|completely orderable|194|3000|556|72|11|38|2|21|y
433|7|5|426.796|18|12.99|49.95|441.78|4|12.99|29.99|87.96|2|y|completely orderable|194|3000|556|72|11|38|2|21|y
433|7|5|469.125|18|12.99|49.95|441.78|4|12.99|29.99|87.96|?|y|completely orderable|194|3000|556|72|11|38|2|21|y
433|7|5|550.719|18|12.99|49.95|441.78|4|12.99|29.99|87.96|4|y|completely orderable|194|3000|556|72|11|38|2|21|y
433|7|5|581.615|18|12.99|49.95|441.78|4|12.99|29.99|87.96|?|y|completely orderable|194|3000|556|72|11|38|2|21|y
434|7|5|22.595|2|299.99|299.99|599.98|1|299.99|299.99|299.99|?|?|?|195|8500|572|296|31|62|2|17|y
434|7|5|38.172|2|299.99|299.99|599.98|1|299.99|299.99|299.99|1|y|completely orderable|195|8500|572|296|31|62|2|17|y
434|7|5|131.572|2|299.99|299.99|599.98|1|299.99|299.99|299.99|3|y|completely orderable|195|8500|572|296|31|62|2|17|y
434|7|5|140.49|2|299.99|299.99|599.98|1|299.99|299.99|299.99|1|y|completely orderable|195|8500|572|296|31|62|2|17|y
434|7|5|185.518|2|299.99|299.99|599.98|1|299.99|299.99|299.99|1|y|completely orderable|195|8500|572|296|31|62|2|17|y
434|7|5|217.605|2|299.99|299.99|599.98|1|299.99|299.99|299.99|3|y|completely orderable|195|8500|572|296|31|62|2|17|y
434|7|5|258.304|2|299.99|299.99|599.98|1|299.99|299.99|299.99|1|y|completely orderable|195|8500|572|296|31|62|2|17|y
434|7|5|305.022|2|299.99|299.99|599.98|1|299.99|299.99|299.99|1|y|mixed|195|8500|572|296|31|62|2|17|y
434|7|5|336.442|2|299.99|299.99|599.98|1|299.99|299.99|299.99|1|y|mixed|195|8500|572|296|31|62|2|17|y
434|7|5|372.392|2|299.99|299.99|599.98|1|299.99|299.99|299.99|1|y|mixed|195|8500|572|296|31|62|2|17|y
434|7|5|394.532|2|299.99|299.99|599.98|1|299.99|299.99|299.99|3|y|completely orderable|195|8500|572|296|31|62|2|17|y
434|7|5|415.648|2|299.99|299.99|599.98|1|299.99|299.99|299.99|3|y|completely orderable|195|8500|572|296|31|62|2|17|y
434|7|5|432.923|2|299.99|299.99|599.98|1|299.99|299.99|299.99|3|y|completely orderable|195|8500|572|296|31|62|2|17|y
434|7|5|474.638|2|299.99|299.99|599.98|1|299.99|299.99|299.99|4|y|completely orderable|195|8500|572|296|31|62|2|17|y
434|7|5|510.287|2|299.99|299.99|599.98|1|299.99|299.99|299.99|4|y|completely orderable|195|8500|572|296|31|62|2|17|y
434|7|5|546.906|2|299.99|299.99|599.98|1|299.99|299.99|299.99|4|y|completely orderable|195|8500|572|296|31|62|2|17|y
434|7|5|565.265|2|299.99|299.99|599.98|1|299.99|299.99|299.99|5|y|completely orderable|195|8500|572|296|31|62|2|17|y
435|7|5|86.481|6|34.9|69.95|324.55|1|69.95|69.95|69.95|?|?|?|?|?|?|?|?|?|?|?|n
436|7|5|0.0|1|?|?|?|1|?|?|?|?|?|?|?|?|?|?|?|?|?|?|n
436|7|5|29.779|2|599.99|599.99|599.99|2|599.99|599.99|599.99|?|?|?|?|?|?|?|?|?|?|?|n
437|7|5|0.0|1|49.99|49.99|49.99|1|49.99|49.99|49.99|?|?|?|?|?|?|?|?|?|?|?|n
437|7|5|18.079|1|49.99|49.99|49.99|1|49.99|49.99|49.99|1|y|completely orderable|?|?|?|?|?|?|?|?|n
437|7|5|42.798|1|49.99|49.99|49.99|1|49.99|49.99|49.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
437|7|5|72.496|1|49.99|49.99|49.99|1|49.99|49.99|49.99|3|y|completely orderable|?|?|?|?|?|?|?|?|n
437|7|5|97.991|1|49.99|49.99|49.99|1|49.99|49.99|49.99|4|y|completely orderable|?|?|?|?|?|?|?|?|n
437|7|5|119.606|1|49.99|49.99|49.99|1|49.99|49.99|49.99|5|y|completely orderable|?|?|?|?|?|?|?|?|n
438|7|5|113.341|22|1.0|3.0|56.0|1|3.0|3.0|3.0|?|?|?|196|13000|530|130|34|34|2|10|y
438|7|5|137.867|27|1.0|3.0|71.0|2|3.0|3.0|6.0|?|?|?|196|13000|530|130|34|34|2|10|y
438|7|5|164.951|33|1.0|3.0|89.0|3|3.0|3.0|9.0|?|?|?|196|13000|530|130|34|34|2|10|y
438|7|5|246.156|47|1.0|3.0|131.0|4|3.0|3.0|12.0|?|?|?|196|13000|530|130|34|34|2|10|y
438|7|5|438.78|84|1.0|5.0|264.0|5|3.0|5.0|17.0|?|?|?|196|13000|530|130|34|34|2|10|y
438|7|5|646.062|109|1.0|5.0|377.0|6|3.0|5.0|22.0|?|?|?|196|13000|530|130|34|34|2|10|y
438|7|5|1031.071|167|0.0|5.0|662.0|7|3.0|5.0|27.0|?|?|?|196|13000|530|130|34|34|2|10|y
438|7|5|1042.17|170|0.0|5.0|677.0|8|3.0|5.0|32.0|?|?|?|196|13000|530|130|34|34|2|10|y
438|7|5|1122.894|186|0.0|5.0|757.0|8|3.0|5.0|32.0|1|y|mainly orderable|196|13000|530|130|34|34|2|10|y
438|7|5|1162.947|186|0.0|5.0|757.0|8|3.0|5.0|32.0|1|y|mainly orderable|196|13000|530|130|34|34|2|10|y
438|7|5|1169.116|186|0.0|5.0|757.0|8|3.0|5.0|32.0|2|y|completely orderable|196|13000|530|130|34|34|2|10|y
438|7|5|1183.108|186|0.0|5.0|757.0|8|3.0|5.0|32.0|3|y|completely orderable|196|13000|530|130|34|34|2|10|y
438|7|5|1201.271|186|0.0|5.0|757.0|8|3.0|5.0|32.0|4|y|completely orderable|196|13000|530|130|34|34|2|10|y
438|7|5|1215.182|186|0.0|5.0|757.0|8|3.0|5.0|32.0|5|y|completely orderable|196|13000|530|130|34|34|2|10|y
438|7|5|1243.621|196|0.0|5.0|803.0|9|3.0|5.0|37.0|?|?|?|196|13000|530|130|34|34|2|10|y
439|7|5|3061.727|41|7.0|479.99|7884.17|1|8.39|8.39|8.39|?|?|?|197|3000|498|221|14|58|1|32|y
439|7|5|3272.226|56|7.0|479.99|8031.9|2|8.39|9.99|18.38|?|?|?|197|3000|498|221|14|58|1|32|y
439|7|5|3443.042|65|7.0|479.99|8151.69|3|8.39|9.99|27.33|?|?|?|197|3000|498|221|14|58|1|32|y
439|7|5|3472.518|68|7.0|479.99|8181.54|4|8.39|9.99|37.28|?|?|?|197|3000|498|221|14|58|1|32|y
439|7|5|3556.844|68|7.0|479.99|8181.54|4|8.39|9.99|37.28|?|y|completely orderable|197|3000|498|221|14|58|1|32|y
439|7|5|3599.449|68|7.0|479.99|8181.54|4|8.39|9.99|37.28|1|y|completely orderable|197|3000|498|221|14|58|1|32|y
439|7|5|3642.768|68|7.0|479.99|8181.54|4|8.39|9.99|37.28|1|y|completely orderable|197|3000|498|221|14|58|1|32|y
439|7|5|3667.6|71|7.0|479.99|8211.39|5|8.39|9.99|47.23|?|?|?|197|3000|498|221|14|58|1|32|y
439|7|5|3677.318|71|7.0|479.99|8211.39|5|8.39|9.99|47.23|?|y|completely orderable|197|3000|498|221|14|58|1|32|y
439|7|5|3694.27|71|7.0|479.99|8211.39|5|8.39|9.99|47.23|1|y|completely orderable|197|3000|498|221|14|58|1|32|y
439|7|5|3715.88|71|7.0|479.99|8211.39|5|8.39|9.99|47.23|1|y|completely orderable|197|3000|498|221|14|58|1|32|y
439|7|5|3813.117|75|7.0|479.99|8245.51|5|8.39|9.99|47.23|1|y|completely orderable|197|3000|498|221|14|58|1|32|y
439|7|5|4103.308|81|7.0|479.99|8321.45|6|8.39|11.99|59.22|?|?|?|197|3000|498|221|14|58|1|32|y
439|7|5|4122.708|84|7.0|479.99|8360.42|7|8.39|12.99|72.21|?|?|?|197|3000|498|221|14|58|1|32|y
439|7|5|4150.681|84|7.0|479.99|8360.42|7|8.39|12.99|72.21|?|y|completely orderable|197|3000|498|221|14|58|1|32|y
439|7|5|4185.703|84|7.0|479.99|8360.42|7|8.39|12.99|72.21|1|y|completely orderable|197|3000|498|221|14|58|1|32|y
439|7|5|4208.58|84|7.0|479.99|8360.42|7|8.39|12.99|72.21|1|y|completely orderable|197|3000|498|221|14|58|1|32|y
439|7|5|4240.048|86|7.0|479.99|8380.32|7|8.39|12.99|72.21|1|y|completely orderable|197|3000|498|221|14|58|1|32|y
439|7|5|4254.326|86|7.0|479.99|8380.32|7|8.39|12.99|72.21|1|y|completely orderable|197|3000|498|221|14|58|1|32|y
439|7|5|4270.494|86|7.0|479.99|8380.32|7|8.39|12.99|72.21|?|y|completely orderable|197|3000|498|221|14|58|1|32|y
439|7|5|4309.838|86|7.0|479.99|8380.32|7|8.39|12.99|72.21|4|y|completely orderable|197|3000|498|221|14|58|1|32|y
439|7|5|4415.575|86|7.0|479.99|8380.32|7|8.39|12.99|72.21|?|y|completely orderable|197|3000|498|221|14|58|1|32|y
439|7|5|4471.463|86|7.0|479.99|8380.32|7|8.39|12.99|72.21|?|y|completely orderable|197|3000|498|221|14|58|1|32|y
440|7|5|12.464|2|45.0|45.0|90.0|1|45.0|45.0|45.0|?|?|?|198|600|566|109|6|41|2|470|n
440|7|5|50.423|2|45.0|45.0|90.0|1|45.0|45.0|45.0|2|y|completely orderable|198|600|566|109|6|41|2|470|n
440|7|5|256.151|2|45.0|45.0|90.0|1|45.0|45.0|45.0|2|y|completely orderable|198|600|566|109|6|41|2|470|n
440|7|5|318.47|2|45.0|45.0|90.0|1|45.0|45.0|45.0|2|y|completely orderable|198|600|566|109|6|41|2|470|n
440|7|5|389.096|2|45.0|45.0|90.0|1|45.0|45.0|45.0|2|y|completely orderable|198|600|566|109|6|41|2|470|n
441|7|5|44.588|2|27.99|27.99|55.98|1|27.99|27.99|27.99|?|?|?|199|3600|513|222|14|50|2|89|y
441|7|5|68.929|3|27.99|27.99|83.97|1|27.99|27.99|27.99|1|y|completely orderable|199|3600|513|222|14|50|2|89|y
441|7|5|146.485|3|27.99|27.99|83.97|1|27.99|27.99|27.99|1|y|completely orderable|199|3600|513|222|14|50|2|89|y
441|7|5|165.99|4|27.99|27.99|111.96|2|27.99|27.99|55.98|?|?|?|199|3600|513|222|14|50|2|89|y
441|7|5|168.63|4|27.99|27.99|111.96|2|27.99|27.99|55.98|1|y|completely orderable|199|3600|513|222|14|50|2|89|y
441|7|5|208.657|4|27.99|27.99|111.96|2|27.99|27.99|55.98|2|y|completely orderable|199|3600|513|222|14|50|2|89|y
441|7|5|291.082|4|27.99|27.99|111.96|2|27.99|27.99|55.98|?|y|completely orderable|199|3600|513|222|14|50|2|89|y
442|7|5|97.098|3|39.99|39.99|79.98|1|39.99|39.99|39.99|?|?|?|?|?|?|?|?|?|?|?|n
443|7|5|50.001|2|14.99|14.99|29.98|1|14.99|14.99|14.99|?|?|?|?|?|?|?|?|?|?|?|n
443|7|5|214.934|11|5.99|19.99|164.89|2|12.99|14.99|27.98|?|?|?|?|?|?|?|?|?|?|?|n
443|7|5|265.335|15|5.99|19.99|224.85|3|12.99|14.99|42.97|?|?|?|?|?|?|?|?|?|?|?|n
443|7|5|291.204|19|5.99|19.99|274.81|4|9.99|14.99|52.96|?|?|?|?|?|?|?|?|?|?|?|n
443|7|5|469.964|29|3.99|19.99|359.71|5|3.99|14.99|56.95|?|?|?|?|?|?|?|?|?|?|?|n
443|7|5|685.079|34|3.99|25.99|428.66|5|3.99|14.99|56.95|1|y|mainly orderable|?|?|?|?|?|?|?|?|n
443|7|5|720.718|35|3.99|25.99|443.65|5|3.99|14.99|56.95|1|y|mainly orderable|?|?|?|?|?|?|?|?|n
443|7|5|736.97|35|3.99|25.99|443.65|5|3.99|14.99|56.95|1|y|mainly orderable|?|?|?|?|?|?|?|?|n
443|7|5|772.371|36|3.99|25.99|447.64|5|3.99|14.99|56.95|1|y|mainly orderable|?|?|?|?|?|?|?|?|n
443|7|5|950.537|38|3.99|25.99|459.62|6|3.99|14.99|62.94|?|?|?|?|?|?|?|?|?|?|?|n
443|7|5|1000.301|43|3.99|25.99|501.57|7|3.99|14.99|71.93|?|?|?|?|?|?|?|?|?|?|?|n
444|7|5|0.0|1|19.99|19.99|19.99|1|19.99|19.99|19.99|?|?|?|200|15000|549|247|17|47|2|13|n
444|7|5|0.0|2|12.99|19.99|32.98|2|12.99|19.99|32.98|?|?|?|200|15000|549|247|17|47|2|13|n
444|7|5|0.0|3|9.99|19.99|42.97|3|9.99|19.99|42.97|?|?|?|200|15000|549|247|17|47|2|13|n
444|7|5|0.0|4|9.99|19.99|60.96|4|9.99|19.99|60.96|?|?|?|200|15000|549|247|17|47|2|13|n
444|7|5|0.0|5|6.99|19.99|67.95|5|6.99|19.99|67.95|?|?|?|200|15000|549|247|17|47|2|13|n
444|7|5|0.0|6|6.99|19.99|80.94|6|6.99|19.99|80.94|?|?|?|200|15000|549|247|17|47|2|13|n
444|7|5|8.157|6|6.99|19.99|80.94|6|6.99|19.99|80.94|1|y|mainly orderable|200|15000|549|247|17|47|2|13|n
444|7|5|317.563|6|6.99|19.99|80.94|6|6.99|19.99|80.94|1|y|completely orderable|200|15000|549|247|17|47|2|13|n
444|7|5|359.676|6|6.99|19.99|80.94|6|6.99|19.99|80.94|1|y|?|200|15000|549|247|17|47|2|13|n
444|7|5|402.337|7|6.99|19.99|95.93|7|6.99|19.99|95.93|?|?|?|200|15000|549|247|17|47|2|13|n
444|7|5|409.401|7|6.99|19.99|95.93|7|6.99|19.99|95.93|1|y|completely orderable|200|15000|549|247|17|47|2|13|n
444|7|5|454.2|9|6.99|19.99|115.91|8|6.99|19.99|105.92|?|?|?|200|15000|549|247|17|47|2|13|n
444|7|5|494.922|9|6.99|19.99|115.91|8|6.99|19.99|105.92|3|y|completely orderable|200|15000|549|247|17|47|2|13|n
444|7|5|506.806|9|6.99|19.99|115.91|8|6.99|19.99|105.92|1|y|completely orderable|200|15000|549|247|17|47|2|13|n
445|7|5|1591.227|24|10.0|49.99|476.86|1|34.99|34.99|34.99|?|?|?|201|3000|501|49|27|46|2|42|y
445|7|5|1605.027|27|10.0|49.99|581.83|2|34.99|34.99|69.98|?|?|?|201|3000|501|49|27|46|2|42|y
445|7|5|1720.153|32|10.0|49.99|756.78|3|34.99|34.99|104.97|?|?|?|201|3000|501|49|27|46|2|42|y
445|7|5|1770.651|35|10.0|49.99|861.75|4|34.99|34.99|139.96|?|?|?|201|3000|501|49|27|46|2|42|y
445|7|5|1810.516|38|10.0|49.99|940.72|5|21.99|34.99|161.95|?|?|?|201|3000|501|49|27|46|2|42|y
445|7|5|2032.511|45|10.0|49.99|1090.65|6|19.99|34.99|181.94|?|?|?|201|3000|501|49|27|46|2|42|y
445|7|5|2071.773|47|10.0|49.99|1132.63|7|19.99|34.99|201.93|?|?|?|201|3000|501|49|27|46|2|42|y
445|7|5|2089.202|47|10.0|49.99|1132.63|7|19.99|34.99|201.93|2|y|completely orderable|201|3000|501|49|27|46|2|42|y
445|7|5|2103.483|47|10.0|49.99|1132.63|7|19.99|34.99|201.93|1|y|completely orderable|201|3000|501|49|27|46|2|42|y
445|7|5|2124.165|47|10.0|49.99|1132.63|7|19.99|34.99|201.93|1|y|completely orderable|201|3000|501|49|27|46|2|42|y
445|7|5|2143.502|47|10.0|49.99|1132.63|7|19.99|34.99|201.93|1|y|completely orderable|201|3000|501|49|27|46|2|42|y
445|7|5|2153.072|47|10.0|49.99|1132.63|7|19.99|34.99|201.93|1|y|completely orderable|201|3000|501|49|27|46|2|42|y
445|7|5|2157.376|47|10.0|49.99|1132.63|7|19.99|34.99|201.93|1|y|completely orderable|201|3000|501|49|27|46|2|42|y
445|7|5|2518.388|59|10.0|49.99|1455.51|8|19.99|34.99|231.92|?|?|?|201|3000|501|49|27|46|2|42|y
445|7|5|2707.674|66|10.0|49.99|1595.44|9|14.99|34.99|246.91|?|?|?|201|3000|501|49|27|46|2|42|y
445|7|5|2720.868|69|10.0|49.99|1640.41|10|14.99|34.99|261.9|?|?|?|201|3000|501|49|27|46|2|42|y
445|7|5|2859.226|74|10.0|49.99|1740.36|11|14.99|34.99|281.89|?|?|?|201|3000|501|49|27|46|2|42|y
445|7|5|2875.079|76|10.0|49.99|1780.34|12|14.99|34.99|301.88|?|?|?|201|3000|501|49|27|46|2|42|y
445|7|5|3773.52|94|10.0|59.99|2215.22|13|14.99|34.99|331.87|?|?|?|201|3000|501|49|27|46|2|42|y
445|7|5|3847.527|96|10.0|59.99|2255.2|14|14.99|34.99|351.86|?|?|?|201|3000|501|49|27|46|2|42|y
445|7|5|3977.261|100|9.99|59.99|2295.16|15|9.99|34.99|361.85|?|?|?|201|3000|501|49|27|46|2|42|y
445|7|5|3992.774|103|9.99|59.99|2325.13|16|9.99|34.99|371.84|?|?|?|201|3000|501|49|27|46|2|42|y
445|7|5|4013.791|103|9.99|59.99|2325.13|16|9.99|34.99|371.84|2|y|completely orderable|201|3000|501|49|27|46|2|42|y
445|7|5|4047.286|103|9.99|59.99|2325.13|16|9.99|34.99|371.84|?|y|completely orderable|201|3000|501|49|27|46|2|42|y
445|7|5|4056.407|103|9.99|59.99|2325.13|16|9.99|34.99|371.84|4|y|completely orderable|201|3000|501|49|27|46|2|42|y
445|7|5|4092.926|103|9.99|59.99|2325.13|16|9.99|34.99|371.84|?|y|completely orderable|201|3000|501|49|27|46|2|42|y
446|7|5|391.274|6|469.99|699.99|1639.97|1|469.99|469.99|469.99|?|?|?|202|500|416|1|2|38|2|47|y
446|7|5|421.568|7|469.99|699.99|2139.96|1|469.99|469.99|469.99|1|y|completely orderable|202|500|416|1|2|38|2|47|y
446|7|5|483.378|7|469.99|699.99|2139.96|1|469.99|469.99|469.99|3|y|completely orderable|202|500|416|1|2|38|2|47|y
446|7|5|509.457|7|469.99|699.99|2139.96|1|469.99|469.99|469.99|4|y|completely orderable|202|500|416|1|2|38|2|47|y
446|7|5|571.392|7|469.99|699.99|2139.96|1|469.99|469.99|469.99|5|y|completely orderable|202|500|416|1|2|38|2|47|y
447|7|5|0.0|1|229.99|229.99|229.99|1|229.99|229.99|229.99|?|?|?|203|3300|512|339|34|48|1|23|y
447|7|5|5.716|1|229.99|229.99|229.99|1|229.99|229.99|229.99|1|y|completely orderable|203|3300|512|339|34|48|1|23|y
447|7|5|59.678|1|229.99|229.99|229.99|1|229.99|229.99|229.99|2|y|completely orderable|203|3300|512|339|34|48|1|23|y
447|7|5|86.866|1|229.99|229.99|229.99|1|229.99|229.99|229.99|3|y|completely orderable|203|3300|512|339|34|48|1|23|y
447|7|5|192.953|1|229.99|229.99|229.99|1|229.99|229.99|229.99|3|y|completely orderable|203|3300|512|339|34|48|1|23|y
447|7|5|214.703|1|229.99|229.99|229.99|1|229.99|229.99|229.99|4|y|completely orderable|203|3300|512|339|34|48|1|23|y
447|7|5|242.217|1|229.99|229.99|229.99|1|229.99|229.99|229.99|5|y|completely orderable|203|3300|512|339|34|48|1|23|y
447|7|5|971.007|3|12.99|229.99|472.97|2|12.99|229.99|242.98|?|?|?|203|3300|512|339|34|48|1|23|y
447|7|5|971.007|4|9.99|229.99|482.96|3|9.99|229.99|252.97|?|?|?|203|3300|512|339|34|48|1|23|y
447|7|5|971.007|5|9.99|229.99|492.95|4|9.99|229.99|262.96|?|?|?|203|3300|512|339|34|48|1|23|y
447|7|5|971.007|6|9.99|229.99|512.94|5|9.99|229.99|282.95|?|?|?|203|3300|512|339|34|48|1|23|y
447|7|5|971.007|7|9.99|229.99|527.93|6|9.99|229.99|297.94|?|?|?|203|3300|512|339|34|48|1|23|y
447|7|5|971.007|8|9.99|229.99|627.92|7|9.99|229.99|397.93|?|?|?|203|3300|512|339|34|48|1|23|y
447|7|5|971.007|9|9.99|229.99|647.91|8|9.99|229.99|417.92|?|?|?|203|3300|512|339|34|48|1|23|y
447|7|5|975.93|9|9.99|229.99|647.91|8|9.99|229.99|417.92|1|y|completely orderable|203|3300|512|339|34|48|1|23|y
447|7|5|1001.598|9|9.99|229.99|647.91|8|9.99|229.99|417.92|3|y|completely orderable|203|3300|512|339|34|48|1|23|y
447|7|5|1021.511|9|9.99|229.99|647.91|8|9.99|229.99|417.92|4|y|completely orderable|203|3300|512|339|34|48|1|23|y
447|7|5|1040.771|9|9.99|229.99|647.91|8|9.99|229.99|417.92|5|y|completely orderable|203|3300|512|339|34|48|1|23|y
447|7|5|2255.3|17|9.99|229.99|875.83|9|9.99|229.99|457.91|?|?|?|203|3300|512|339|34|48|1|23|y
447|7|5|2255.3|18|9.99|229.99|900.82|10|9.99|229.99|482.9|?|?|?|203|3300|512|339|34|48|1|23|y
447|7|5|2255.3|19|9.99|229.99|960.81|11|9.99|229.99|542.89|?|?|?|203|3300|512|339|34|48|1|23|y
447|7|5|2255.3|20|9.99|229.99|1020.8|12|9.99|229.99|602.88|?|?|?|203|3300|512|339|34|48|1|23|y
447|7|5|2255.3|21|9.99|229.99|1043.79|13|9.99|229.99|625.87|?|?|?|203|3300|512|339|34|48|1|23|y
447|7|5|2260.221|21|9.99|229.99|1043.79|13|9.99|229.99|625.87|1|y|completely orderable|203|3300|512|339|34|48|1|23|y
447|7|5|2279.753|21|9.99|229.99|1043.79|13|9.99|229.99|625.87|3|y|completely orderable|203|3300|512|339|34|48|1|23|y
447|7|5|2302.082|21|9.99|229.99|1043.79|13|9.99|229.99|625.87|4|y|completely orderable|203|3300|512|339|34|48|1|23|y
447|7|5|2316.795|21|9.99|229.99|1043.79|13|9.99|229.99|625.87|5|y|completely orderable|203|3300|512|339|34|48|1|23|y
448|7|5|280.594|10|10.99|19.99|74.95|1|19.99|19.99|19.99|?|?|?|204|2500|552|144|21|43|2|10|y
448|7|5|320.677|13|10.99|34.99|179.92|2|19.99|34.99|54.98|?|?|?|204|2500|552|144|21|43|2|10|y
448|7|5|596.971|16|10.99|34.99|233.89|2|19.99|34.99|54.98|1|y|completely orderable|204|2500|552|144|21|43|2|10|y
448|7|5|601.384|16|10.99|34.99|233.89|2|19.99|34.99|54.98|2|y|completely orderable|204|2500|552|144|21|43|2|10|y
448|7|5|630.296|16|10.99|34.99|233.89|2|19.99|34.99|54.98|3|y|completely orderable|204|2500|552|144|21|43|2|10|y
448|7|5|722.551|16|10.99|34.99|233.89|2|19.99|34.99|54.98|4|y|completely orderable|204|2500|552|144|21|43|2|10|y
448|7|5|728.785|16|10.99|34.99|233.89|2|19.99|34.99|54.98|3|y|completely orderable|204|2500|552|144|21|43|2|10|y
448|7|5|764.287|16|10.99|34.99|233.89|2|19.99|34.99|54.98|4|y|completely orderable|204|2500|552|144|21|43|2|10|y
448|7|5|803.182|16|10.99|34.99|233.89|2|19.99|34.99|54.98|5|y|completely orderable|204|2500|552|144|21|43|2|10|y
449|7|5|125.686|8|3.0|5.0|32.0|1|5.0|5.0|5.0|?|?|?|205|300|554|137|6|34|2|12|y
449|7|5|580.878|23|3.0|10.0|138.0|2|5.0|10.0|15.0|?|?|?|205|300|554|137|6|34|2|12|y
449|7|5|797.715|25|3.0|10.0|158.0|2|5.0|10.0|15.0|1|y|completely orderable|205|300|554|137|6|34|2|12|y
449|7|5|810.188|25|3.0|10.0|158.0|2|5.0|10.0|15.0|2|y|completely orderable|205|300|554|137|6|34|2|12|y
449|7|5|818.894|25|3.0|10.0|158.0|2|5.0|10.0|15.0|?|y|completely orderable|205|300|554|137|6|34|2|12|y
450|7|5|1155.007|6|79.99|159.99|859.94|1|149.99|149.99|149.99|?|?|?|?|?|?|?|?|?|?|?|n
450|7|5|1573.273|11|79.99|209.99|1629.89|2|149.99|159.99|309.98|?|?|?|?|?|?|?|?|?|?|?|n
450|7|5|1585.644|11|79.99|209.99|1629.89|2|149.99|159.99|309.98|2|y|completely orderable|?|?|?|?|?|?|?|?|n
450|7|5|1594.205|11|79.99|209.99|1629.89|2|149.99|159.99|309.98|2|y|completely orderable|?|?|?|?|?|?|?|?|n
450|7|5|1768.959|11|79.99|209.99|1629.89|2|149.99|159.99|309.98|2|y|completely orderable|?|?|?|?|?|?|?|?|n
450|7|5|1805.717|11|79.99|209.99|1629.89|2|149.99|159.99|309.98|3|y|completely orderable|?|?|?|?|?|?|?|?|n
450|7|5|1886.321|11|79.99|209.99|1629.89|2|149.99|159.99|309.98|2|y|completely orderable|?|?|?|?|?|?|?|?|n
450|7|5|1892.967|11|79.99|209.99|1629.89|2|149.99|159.99|309.98|1|y|completely orderable|?|?|?|?|?|?|?|?|n
451|7|5|16.214|2|399.99|399.99|799.98|1|399.99|399.99|399.99|?|?|?|?|?|?|?|?|?|?|?|n
452|7|5|12133.434|48|7.99|799.0|1071.82|1|39.99|39.99|39.99|?|?|?|?|?|?|?|?|?|?|?|n
453|7|5|60.679|3|19.99|19.99|59.97|1|19.99|19.99|19.99|?|?|?|?|?|?|?|?|?|?|?|n
